f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,filename,0,CoRE_name,refcode,T,name,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,cell_v
400.2236,663.232,2373.8768,2809.792,15094,27872,41672,42432,44,108,244,360,360,1048,1744,2092,32.6684,97.1484,176.5732,238.3304,1.21,26.488,19.25,47.102,3249,3192,5329.5,5700,1,7,7.5,14,49,105,178.5,238,2.8561,8.6359,10.97655,17.6774,0,-16.38,-9.25,-27.42,0,343,334,698,0,0,0,0,0,34,27,64,0,6.72,6.18,13.2,102.6858,183.957,280.0474,270.4616,730,1152,1816,1810,13,26,38,38,64,150,190,146,7.0032,14.707,21.1198,19.2594,11.8336,8.772,20.6056,17.6472,64,48,112,176,1,1,2,2,1,3,4,5,0.5329,0.5621,1.095,1.3067,28.09,59.89,87.98,162.71,0,0.89,0.89,1.75,0,2,2,-6,0,0,0,0,0,-2,-2,-3,0,-0.04,-0.04,-0.33,0,-6,-6,-20.1,6.6564,13.158,26.316,46.8528,256,192,384,544,1,2,4,6,4,12,24,12,1.0404,1.5708,3.1416,3.7332,376.36,438.44,876.88,586.155868,0,0.06,0.12,-2.68,0,20,40,62,0,0,0,0,0,-2,-4,6,0,0.5,1,2.46,0,16.2,32.4,86.18578,FULQUZ_clean.cif,,FULQUZ_clean,FULQUZ,449.5015716,FULQUZ.csv,5.25314,5.87633,5.79727,0.217001,0,0.217000809,728.469,1160.65,0.3298,0,0,0.3298,1107.14,3519.25
379.8504,778.0248,1955.2484,2873.8472,4836,12300,24990,34216,52,128,268,440,408,1268,2414,3556,39.9558,105.8392,231.2622,336.5076,1.6516,19.1024,22.77746667,61.67746667,521,833,2073.333333,2382.333333,1,4.666666667,9.333333333,17,22,70.66666667,145.6666667,209.3333333,3.195866667,5.9806,17.33073333,20.19553333,0,-10.29333333,-7.853333333,-30.74666667,0,68.33333333,114,278.6666667,0,0,0,0,0,7,13,35,0,4.766666667,6.85,18.17,249.3568,487.815,819.7866,1039.9958,1084,2136,3198,3464,35,72,120,156,192,480,686,804,15.2851,35.3892,53.826,64.906,11.64845714,9.806571429,24.49171429,15.0812,62.92857143,53.57142857,70.85714286,60.28571429,1,1.142857143,3,1.714285714,1.571428571,5.857142857,6.857142857,4.785714286,0.535014286,0.6457,1.1192,0.769742857,29.995,73.53071429,108.0212162,71.10279621,0,0.931428571,2.77,1.185,0,2.071428571,14.28571429,5.357142857,0,0,0,0,0,-2.571428571,-0.428571429,-0.785714286,0,-0.041428571,0.678571429,0.214285714,0,-6.407142857,-1.406569286,-2.190285,5.9168,4.386,10.3028,8.772,32,24,56,48,0.5,0.5,1,1,0.5,1.5,2,3,0.26645,0.28105,0.5475,0.5621,14.045,29.945,43.99,59.89,0,0.445,0.445,0.89,0,1,1,2,0,0,0,0,0,-1,-1,-2,0,-0.02,-0.02,-0.04,0,-3,-3,-6,QISKIN_clean.cif,,QISKIN_clean,QISKIN,278.7669164,QISKIN.csv,3.39137,4.53693,4.51316,0,0.0656362,0.065636094,0,0,0,113.583,0.0991,0.0991,0,1146.14
179.5707,334.9768,617.6588,969.7624,2371,5008,7436,6864,23,46,78,121,124,326,461,474,14.7485,32.5169,53.8102,68.3181,3.5344,29.2152,35.8657,71.8489,729,972,1404,1957.5,1,4.75,7.75,14,22.75,60,106.75,146,1.5876,4.41945,7.32375,11.3526,0,-6.61,-4.5075,-11.8975,0,92.25,157.25,305.5,0,0,0,0,0,10.25,15,36.5,0,2.4775,3.9525,8.63,170.7347143,368.6644286,579.7496857,646.9246857,803.1428571,1686.857143,2462.857143,2341.428571,26.14285714,55.71428571,87.14285714,103.1428571,142.8571429,355.7142857,508.8571429,506,11.48068571,27.6254,40.9286,42.37151429,10.5376,12.138,25.4876,16.0436,56.5,66,108.5,112.5,1,1.5,3,2,2.5,7.5,10,6.5,0.5477,0.85855,1.395,1.08085,41.425,113.565,146.532614,139.841307,0,0.935,1.53,1.54,0,2,7.5,0.5,0,0,0,0,0,-2,-1,-1.5,0,-0.04,0.35,0.015,0,-6.9,-2.05711,-10.553555,9.2433,17.1105,34.6672,33.909,104.5,123,218.5,232.5,1,2.25,4.5,4.5,5.75,17.25,26.5,17.75,0.674575,1.399475,2.48415,2.253725,128.4925,250.0125,427.377614,320.865388,0,0.9725,1.8275,1.5175,0,7,18,24,0,0,0,0,0,-1,1,3.75,0,0.085,0.59,1.0825,0,-3.3,3.64289,16.96078,NIJTOR_clean.cif,,NIJTOR_clean,NIJTOR,245.4857143,NIJTOR.csv,3.60858,5.13346,4.36687,0,0.0762458,0.07624603,0,0,0,241.764,0.103,0.103,0,2347.22
1015.9654,2090.3856,6431.2968,8483.9904,26344,54216,77016,84864,118,312,720,1056,1032,3048,5688,6912,81.453,243.048,486.5328,665.2368,2.49334,28.20288,24.6636,42.12168,2095.6,2293.2,2246.4,3057.6,1,6,7.2,9.6,42,94.8,158.4,156,2.06646,6.64536,8.51928,10.548,0,-11.808,-8.688,-14.688,0,249.6,331.2,369.6,0,0,0,0,0,28.8,31.2,38.4,0,4.644,5.52,6.864,116.6135,212.874,324.8764,360.8028,560,1020,1480,1452,15,30,44,50,74,174,220,208,7.2551,15.631,21.782,22.223,11.3152,10.1184,22.68608,27.97536,61,55.2,123.2,139.2,1,1.2,2.4,3,1.6,4.8,8,7.6,0.53882,0.68068,1.338,1.55218,33.424,81.36,137.28,140.7290456,0,0.908,1.104,1.146,0,2,2.4,4.2,0,0,0,0,0,-2,-2.4,-1.4,0,-0.04,-0.048,0.116,0,-6.36,-7.92,-4.422844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DUGBAJ_clean.cif,,DUGBAJ_clean,DUGBAJ,415.7711003,DUGBAJ.csv,3.05086,7.13554,7.13554,0,0.092698,0.092698041,0,0,0,454.4,0.1457,0.1457,0,3118.74
172.392,330.048,688.2868,930.368,2580,5628,7264,8224,20,44,76,112,120,308,428,512,13.9402,33.872,53.6868,70.3264,3.61,31.92,29.07,63.574,841,1131,1044,2030,1,5,6,12,25,55,90,160,1.9044,5.0646,6.3756,11.4264,0,-7.3,-3.9,-10.66,0,106,138,278,0,0,0,0,0,14,12,28,0,3.23,3.66,8.28,137.8450667,267.8930667,430.3549333,504.1243333,532.6666667,1040.666667,1381.333333,1241.333333,20.66666667,40.66666667,66.66666667,79.33333333,107.3333333,257.3333333,316,300.6666667,8.100733333,18.52646667,25.98666667,27.34126667,11.3152,10.1184,22.26048,23.352,61,55.2,109.2,62.4,1,1.2,2.4,3,1.6,4.8,7.2,6.8,0.53882,0.68068,1.218,1.10834,33.424,81.36,117.1730456,116.1973384,0,0.908,1.244,3.13,0,2,4.4,15.4,0,0,0,0,0,-2,-2.4,-2.2,0,-0.04,0.112,0.692,0,-6.36,-5.202844,-3.15422,1.84832,3.39872,4.6512,10.2144,9.8,18.2,25.2,37.8,0.2,0.4,0.6,1.4,0.8,2,4,6.4,0.1125,0.228,0.3465,0.6285,10.952,27.676,50.172,86.9075684,0,0.098,0.294,0.896,0,0.2,0.6,4.4,0,0,0,0,0,-0.2,-0.8,-0.4,0,-0.004,-0.012,0.212,0,-0.78,-2.34,-1.384266,RIPKIM01_clean.cif,,RIPKIM01_clean,RIPKIM01,244.7349106,RIPKIM01.csv,6.64599,7.23587,7.23587,0.213225,0,0.213224534,668.718,443,0.2681,0,0,0.2681,840.816,1652.37
176.3921,331.616,767.1516,826.632,2795,6256,9684,9648,20,48,84,106,136,374,582,600,15.2156,38.7484,63.258,73.1606,2.4025,23.10533333,19.01333333,44.24733333,625,866.6666667,1433.333333,1666.666667,1,4.333333333,5.333333333,9.333333333,20.33333333,47,83,102,1.9321,4.397033333,6.857333333,9.692933333,0,-8.19,-4,-14.08,0,73.66666667,76,166.6666667,0,0,0,0,0,10.33333333,6.333333333,18.33333333,0,2.86,2.48,6,451.7649,942.633,1563.9426,1895.697,1791,3852,5652,6444,69,144,240,294,384,942,1332,1650,28.0581,68.0064,102.1704,122.8326,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,16.4475,38.8462,46.139,64,90,154,194,1,1.875,4.625,5.5,3.625,12.625,19.75,25.25,0.5329,1.0539375,2.0850625,2.58055,28.09,112.29375,210.0121953,266.3909453,0,1.66875,4.6175,5.5075,0,3.75,17.75,19.75,0,0,0,0,0,-2.875,-1.125,-2.25,0,-0.075,0.52,0.48,0,-11.25,-15.1124425,-21.1124425,NIRGAY_clean.cif,,NIRGAY_clean,NIRGAY,324.02489,NIRGAY.csv,5.80719,8.4539,8.43976,0.59241,0,0.592410156,2108.16,2557.58,0.4777,0,0,0.4777,1699.95,5353.95
121.9574,207.6384,407.595,516.4128,882,2144,3042,2880,15,32,52,68,84,216,306,272,10.2399,24.0608,36.0172,36.646,1.7161,18.0256,17.5016,28.0471,144,384,384,600,1,4,6,7,16,40,60,64,1.9321,4.0588,6.1716,7.2697,0,-8.52,-5.5,-12.24,0,16,40,34,0,0,0,0,0,6,9,12,0,2.64,3.9,4.5,166.0488,304.936,432.7924,579.0094,804,1408,2176,2776,20,40,56,74,96,232,328,382,9.554,20.6408,29.7592,37.4746,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,15.07866667,18.05426667,34.71533333,64,54.66666667,98.66666667,189.3333333,1,1.833333333,2,3.666666667,3.5,7.166666667,10.66666667,19.33333333,0.5329,0.787183333,1.119333333,2.0367,28.09,79.7964025,114.48,193.0966667,0,1.923333333,1.631666667,2.521666667,0,7.833333333,3.666666667,5.666666667,0,0,0,0,0,-0.333333333,-2,-3.166666667,0,0.26,-0.073333333,-0.113333333,0,-5.339258333,-11,-17,YUFLIW_clean.cif,,YUFLIW_clean,YUFLIW,405.1852049,YUFLIW.csv,4.90353,6.09591,6.09577,0.657376,0,0.657375598,2370.09,1141.48,0.5465,0,0,0.5465,1970.34,2088.71
269.7446,540.72,1042.5132,1425.888,10292,20220,23964,22656,34,76,128,184,208,540,752,912,27.4764,66.848,104.4604,135.2424,3.61,26.79,26.03,57.0095,841,2305.5,1290.5,1667.5,1,4.5,5.5,11,20.5,47.5,77,112,1.9044,5.4993,6.2652,9.8532,0,-5.55,-3.25,-9.105,0,51,115,261.5,0,0,0,0,0,10,8,25.5,0,2.225,3.05,8.04,147.5579,305.694,469.0254,532.012,629,1332,1842,1828,22,46,70,84,116,282,392,412,9.671,22.715,32.4542,35.29,10.7536,11.577,24.67393333,16.694,57.75,63,109.0833333,91,1,1.416666667,2.833333333,2,2.25,6.75,8.166666667,8.5,0.545233333,0.809141667,1.345,1.137033333,39.2025,104.6191667,136.773845,139.555,0,0.9275,1.423333333,1.446666667,0,2,6.583333333,3.166666667,0,0,0,0,0,-2,-0.75,-3.166666667,0,-0.04,0.285,-0.063333333,0,-6.75,-2.714258333,-10.25,4.6208,7.752,15.1848,7.752,24.5,42,52.5,42,0.5,1,2,1,2,6,7,6,0.28125,0.5775,0.8475,0.5775,27.38,83.62,102.542614,83.62,0,0.49,1.085,0.49,0,1,6.5,1,0,0,0,0,0,-1,0.5,-1,0,-0.02,0.37,-0.02,0,-3.9,0.94289,-3.9,KADLUZ_clean.cif,,KADLUZ_clean,KADLUZ,265.2292161,KADLUZ.csv,9.75297,14.27464,14.27464,0.633441,0,0.633441363,1954.2,4117.21,0.5545,0,0,0.5545,1710.66,7425.09
153.2631,270.6816,493.0284,1019.616,1480,3276,6030,5460,19,36,66,120,102,288,426,360,11.8699,24.93,46.605,68.4,3.3489,33.3792,61.3782,85.5342,676,1092,2028,2184,1,6,12,18,36,108,180,252,1.5625,5.625,11.4,14.175,0,-7.26,-11.58,-13.8,0,114,234,384,0,0,0,0,0,18,42,66,0,3,5.88,11.16,119.3028,261.328,367.9492,306.32,540,1210,1516,986,16,34,48,42,82,192,244,154,7.4192,17.1442,22.8016,16.9642,9.2416,16.9936,23.6816,15.9296,49,91,98,56,1,2,3,2,4,10,14,6,0.5625,1.14,1.4175,0.84,54.76,138.38,171.732614,88.112614,0,0.49,1.33,0.84,0,1,7,6,0,0,0,0,0,-1,-1,1,0,-0.02,0.36,0.38,0,-3.9,-1.00711,2.89289,9.2416,20.07413333,29.84266667,24.17813333,49,107.3333333,130.6666667,100.3333333,1,2.333333333,3.666666667,3,5.666666667,14.66666667,18.66666667,13,0.5625,1.3275,1.7925,1.4125,54.76,156.6333333,208.2392807,162.112614,0,0.49,1.33,1.166666667,0,1,7,6.666666667,0,0,0,0,0,-0.333333333,1,0.333333333,0,-0.02,0.36,0.366666667,0,-3.9,-1.00711,0.29289,BAXFIR01_clean.cif,,BAXFIR01_clean,BAXFIR01,227.0157608,BAXFIR01.csv,3.48895,4.08041,4.00065,0,0.036477,0.036477052,0,0,0,66.4155,0.0476,0.0476,0,1395.28
106.1345,193.917,343.991,504.645,1463,2988,4370,2748,14,28,46,62,74,192,262,190,9.2126,20.0844,32.9866,35.4354,2.7225,26.4,33.66,58.9545,900,1110,1440,1890,1,5,8,14,25,65,120,150,1.7161,4.8601,8.0696,11.397,0,-7.75,-7.2,-12.63,0,113,192,357,0,0,0,0,0,12,16,40,0,2.84,4.32,9.64,129.9793,272.4675,428.9966,493.1953,494.5,1074,1400,1273,20.5,42,67,81,109,266,354,358,8.15765,19.481,27.5723,28.5721,10.3936,12.512,25.43893333,25.26311111,55.66666667,68,112,103.7777778,1,1.555555556,3.111111111,3,2.666666667,8,11.55555556,8.222222222,0.549344444,0.891488889,1.503333333,1.362322222,42.90666667,119.5288889,180.2423236,138.5806822,0,0.94,1.795555556,1.492222222,0,2,7.555555556,7.888888889,0,0,0,0,0,-2,-1.333333333,-0.111111111,0,-0.04,0.293333333,0.397777778,0,-7,-5.295208889,-0.752344444,6.161066667,10.336,19.25333333,15.78773333,32.66666667,56,65.33333333,65.33333333,0.666666667,1.333333333,2.666666667,2,2.666666667,8,10.66666667,8,0.375,0.77,1.14,0.945,36.50666667,111.4933333,155.9634853,114.4884093,0,0.653333333,1.773333333,0.886666667,0,1.333333333,9.333333333,4.666666667,0,0,0,0,0,-1.333333333,0,0,0,-0.026666667,0.48,0.24,0,-5.2,-1.342813333,-0.671406667,FEFVES_clean.cif,,FEFVES_clean,FEFVES,284.2671194,FEFVES.csv,3.28896,4.78427,4.75639,0,0.165479,0.165479005,0,0,0,212.545,0.1946,0.1946,0,1092.22
106.7534,184.5632,311.742,368.1216,588,1092,1762,2052,14,32,44,48,88,240,294,232,10.3518,24.7576,34.194,30.4808,0.9604,13.0928,10.9564,20.6584,9,93,81,123,1,4,5,8,16,44,64,76,1.7689,3.9102,5.8653,7.049,0,-9.44,-6.28,-13.24,0,-19,-12,-17,0,0,0,0,0,5,4,13,0,2.38,2.24,5.34,91.2838,176.001,261.8652,273.572,397,768,1020,884,13,26,38,42,64,150,190,168,5.7333,12.7666,17.2678,16.611,10.9696,11.016,23.36373333,18.73866667,59,60,107.3333333,82.66666667,1,1.333333333,2.666666667,2.333333333,2,6,8,7.333333333,0.542766667,0.759733333,1.3,1.126966667,36.98,95.67333333,136.635076,129.9617427,0,0.92,1.48,1.91,0,2,6,7,0,0,0,0,0,-2,-1.333333333,-2.333333333,0,-0.04,0.213333333,0.193333333,0,-6.6,-4.671406667,-7.371406667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XUNSEG_clean.cif,,XUNSEG_clean,XUNSEG,420.7658653,XUNSEG.csv,4.59359,5.12395,5.09458,0.296409,0,0.296408137,789.936,254.062,0.2984,0,0,0.2984,795.241,851.413
183.8982,326.112,1141.344,1135.2,9176,15488,23168,16000,20,52,116,140,180,552,884,800,15.6644,48.034,84.9044,92.126,1.44,28.896,19.8,39,4096,3584,6400,4864,1,7,7,11,49,112,175,196,2.8561,8.6359,10.6639,13.9763,0,-15.68,-8.1,-19.3,0,392,348,628,0,0,0,0,0,33,24,49,0,6.72,5.52,10.32,195.5726,391.4972,598.1344,724.063,866,1754,2488,2536,28,58,88,110,146,356,484,486,12.6524,29.0914,41.648,45.9886,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,9.2416,16.9936,23.256,44.384,49,91,126,182,1,2,3,6,4,10,18,28,0.5625,1.14,1.7325,2.865,54.76,138.38,250.86,401.185228,0,0.49,1.47,3.64,0,1,3,16,0,0,0,0,0,-1,-3,-2,0,-0.02,-0.06,0.68,0,-3.9,-11.7,-9.81422,HUCXAG_clean.cif,,HUCXAG_clean,HUCXAG,545.114517,HUCXAG.csv,3.67464,6.73031,6.72458,0,0.286688,0.286687751,0,0,0,1065.59,0.3635,0.3635,0,2931.47
112.9146,221.1904,306.3732,424.0782,2382,3388,5628,5316,16,32,48,58,80,192,256,250,11.5504,23.28,37.7408,39.1034,2.7225,15.048,26.862,48.0315,900,630,1140,2820,1,3,6,11,9,27,54,111,1.7161,2.9475,5.9998,11.6983,0,-4.17,-6.38,-10.96,0,69,142,236,0,0,0,0,0,0,0,-4,0,1.68,3.28,5.48,82.7748,173.8292,268.3954,217.53,297,650,856,480,13,26,42,32,68,152,170,128,4.8805,11.5354,15.4274,11.3416,9.2416,16.49706667,27.82613333,31.92,49,88.66666667,149.3333333,56,1,2,3.333333333,4.666666667,4,10.66666667,20,13.33333333,0.5625,1.145,1.905,1.495,54.76,148,240.2533333,189.1571227,0,0.653333333,0.98,3.686666667,0,1.333333333,2,24.66666667,0,0,0,0,0,-1.333333333,-3.333333333,2.666666667,0,-0.026666667,-0.04,1.506666667,0,-5.2,-7.8,8.97156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YUBFOR_clean.cif,,YUBFOR_clean,YUBFOR,242.4113475,YUBFOR.csv,4.94746,8.69265,8.69265,0.348707,0,0.348707163,1035.21,561.102,0.4178,0,0,0.4178,1240.32,1342.99
148.6350571,267.1405714,527.7586286,576.7405714,3084.571429,5760,8585.142857,8886.857143,16.85714286,37.71428571,58.28571429,75.42857143,96,240,349.7142857,401.1428571,12.33425714,29.30845714,43.27371429,53.21074286,2.7225,22.704,17.655,48.081,900,960,1800,2040,1,4,4.666666667,9.333333333,16,34.66666667,61.33333333,85.33333333,1.7161,3.8252,5.650466667,9.100133333,0,-7.16,-3,-13.74,0,88,80,212,0,0,0,0,0,7.333333333,3.333333333,16,0,2.32,1.8,5.28,144.0441,255.969,399.6456,462.213,711,1260,1896,1944,18,36,54,66,90,216,294,306,8.9442,19.1268,27.591,31.0002,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,RUPVAB_clean.cif,,RUPVAB_clean,RUPVAB,384.6935091,RUPVAB.csv,4.60908,13.60328,13.60328,0.596599,0,0.596598747,1952.87,3691.67,0.5687,0,0,0.5687,1861.54,6491.42
115.41885,197.664,313.65,429.48,1956,3480,4209,3180,14.5,28,40,52,68,160,189,170,9.98105,20.6972,29.3444,31.0216,2.7225,21.824,22.44,49.874,900,920,960,2120,1,4,5.333333333,10.66666667,16,37.33333333,64,117.3333333,1.7161,3.860133333,5.379733333,10.5848,0,-6.626666667,-4.8,-12.62666667,0,89.33333333,128,249.3333333,0,0,0,0,0,6.666666667,5.333333333,13.33333333,0,2.293333333,2.88,5.893333333,200.679,421.7445,701.9985,838.7905,805.5,1746,2607,2662,30.5,64,107,131,171,428,610,673,12.59865,30.5228,46.3455,52.1035,10.7968,11.4648,25.3624,30.5296,58,62.4,137.2,119.2,1,1.4,2.8,4,2.2,6.6,12.8,14.8,0.54474,0.79926,1.575,1.81152,38.758,102.83,175.036,225.5761824,0,0.926,1.122,3,0,2,2.4,13.2,0,0,0,0,0,-2,-3.2,-2.4,0,-0.04,-0.048,0.536,0,-6.72,-8.28,-7.251376,10.7968,14.5656,33.8136,35.88,58,79.2,159.6,124.8,1,1.8,4,4.8,4.2,13.8,24,22.8,0.54474,1.03026,2.028,2.03352,38.758,136.278,235.1660912,252.2582736,0,1.122,1.99,3.672,0,2.4,7.6,18,0,0,0,0,0,-1.6,0,2,0,-0.048,0.248,0.84,0,-8.28,-7.525688,-4.937064,CODSOF_clean.cif,,CODSOF_clean,CODSOF,427.0902652,CODSOF.csv,3.17481,4.21568,4.20333,0,0.0333284,0.033328463,0,0,0,134.948,0.0479,0.0479,0,2817.29
353.0104,695.8432,1738.5584,2407.5872,5411,13056,23684,28128,39,92,186,296,286,868,1496,1796,25.863,69.0288,128.165,184.5732,3.5344,33.62944,33.7272,85.09632,729,1123.2,2462.4,2851.2,1,5.2,7.6,14.4,28,72.8,138.4,185.6,1.5876,4.78296,8.22024,13.48704,0,-8.112,-3.652,-18.192,0,98.8,114,283.2,0,0,0,0,0,14.4,14.8,40.8,0,2.756,3.052,7.44,128.4471,233.7892,359.6214,423.9564,624,1132,1662,1794,16,32,48,58,80,192,256,258,7.788,16.726,24.0464,26.7942,11.8336,9.15126,19.91674,21.76832,64,49.8,108.4,111.2,1,1,2,2.45,1,3,4.45,6.9,0.5329,0.558815,1.10157,1.3067,28.09,55.23925,95.135,131.9122287,0,0.77975,1.09025,2.1,0,1.775,2.45,5.7,0,0,0,0,0,-2,-2.45,-4.45,0,-0.0355,-0.049,-0.0015,0,-5.1225,-7.35,-11.90409975,9.8896,21.6642,27.6094,37.1378,52.75,117,127.75,178.25,1,2.5,3.5,4.25,7,16.5,23.5,21.75,0.5551,1.4174,1.78125,2.173025,48.0925,169.8175,235.1544605,234.0519605,0,0.6575,1.955,1.0875,0,1.25,7.25,5.25,0,0,0,0,0,1,1,3.5,0,-0.025,0.23,0.27,0,-5.775,-8.1053325,-2.5553325,XOVXAI_clean.cif,,XOVXAI_clean,XOVXAI,266.5801432,XOVXAI.csv,3.10111,4.18364,4.15835,0,0.0181223,0.01812229,0,0,0,63.3809,0.0331,0.0331,0,1914.83
